org_name,domain,url,tel_work,tel_fax,tel_cell,adr_one_street,adr_one_postalcode,adr_one_locality,adr_one_countryname,gender,title,n_given,n_middle,n_family,tel_home,tel_fax_home,tel_cell_private,email,email_home,adr_two_street,adr_two_postalcode,adr_two_locality,adr_two_countryname
B J H Berufs- und Jugendhilfe Bad Hersfeld gGmbH,bjhberufsundjugendhilfe.eu,http://www.bjhberufsundjugendhilfe.eu/,+49 1273 77349 8027,+49 1273 77349 98027,+49 173 9683290 8027,Zollernplatz 2,73734,Zollberg Stadt Esslingen,DE,female,Dr. rer. nat.,Ailey,,Labenek,+49 2730 550364,,+49 139 53048800,a.labenek@bjhberufsundjugendhilfe.eu,a.labenek@web.de,Bürknerstr. 7,12047,Berlin,DE
B J H Berufs- und Jugendhilfe Bad Hersfeld gGmbH,bjhberufsundjugendhilfe.eu,http://www.bjhberufsundjugendhilfe.eu/,+49 1273 77349 8655,+49 1273 77349 98655,+49 173 9683290 8655,Zollernplatz 2,73734,Zollberg Stadt Esslingen,DE,female,Dipl.-Math.,Gladi,,D'Aoust,+49 4442 652007,,+49 101 62218965,g.d'aoust@bjhberufsundjugendhilfe.eu,g.d'aoust@arcor.de,Rehmstr. 4,86161,Augsburg,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 6809,+49 891 45147 96809,+49 145 8331873 6809,Friedrichstr. 2,57562,Herdorf,DE,female,Dipl.-Ing.,Farah,Janelle,Sethian,+49 5825 719519,,+49 153 75686047,f.sethian@aabcradio.com,f.sethian@hotmail.de,Gerhardstr. 49,24105,Kiel,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 2317,+49 891 45147 92317,+49 145 8331873 2317,Friedrichstr. 2,57562,Herdorf,DE,male,Dipl.-Soz.päd. (DH),Ritchie,Cob,Dhaussy,+49 2161 221981,,+49 128 66345569,r.dhaussy@aabcradio.com,r.dhaussy@web.de,Gungstr. 41,46238,Bottrop,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 8265,+49 891 45147 98265,+49 145 8331873 8265,Friedrichstr. 2,57562,Herdorf,DE,female,,Correna,,Ermarkaryan,+49 8805 376994,,+49 163 76858334,c.ermarkaryan@aabcradio.com,c.ermarkaryan@hotmail.de,Adelheidstr. 4,65185,Wiesbaden,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 6496,+49 891 45147 96496,+49 145 8331873 6496,Friedrichstr. 2,57562,Herdorf,DE,female,,Giovanna,,Schlichting,+49 6576 328229,+49 3211 30468,+49 101 94482105,g.schlichting@aabcradio.com,g.schlichting@gmx.de,Am Kamp 6,34329,Nieste,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 3825,+49 891 45147 93825,+49 145 8331873 3825,Friedrichstr. 2,57562,Herdorf,DE,male,Dipl.-Betriebsw. (DH),Nicholas,,Blackshaw,+49 454 516397,,+49 170 72145795,n.blackshaw@aabcradio.com,n.blackshaw@web.de,Sandstraße 158,45473,Mülheim an der Ruhr,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 6676,+49 891 45147 96676,+49 145 8331873 6676,Friedrichstr. 2,57562,Herdorf,DE,female,,Carissa,Andy,Kotler,+49 3728 777896,,+49 131 7514145,c.kotler@aabcradio.com,c.kotler@arcor.de,Am Büchel 67,53173,Bonn,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 2667,+49 891 45147 92667,+49 145 8331873 2667,Friedrichstr. 2,57562,Herdorf,DE,male,,Vidovic,Claybourne,Panch,+49 4627 761835,,+49 149 27823323,v.panch@aabcradio.com,v.panch@gmx.de,Eleonore-Sterling-Str. 50,45472,Mülheim an der Ruhr,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 6842,+49 891 45147 96842,+49 145 8331873 6842,Friedrichstr. 2,57562,Herdorf,DE,female,,Berny,Merlina,Sobkow,+49 1941 478379,,+49 196 13118804,b.sobkow@aabcradio.com,b.sobkow@gmx.de,Silberburgstr. 43 /1,70176,Stuttgart,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 4796,+49 891 45147 94796,+49 145 8331873 4796,Friedrichstr. 2,57562,Herdorf,DE,female,,Cybill,,Wiercioch,+49 7170 728350,+49 2152 99658,+49 116 40864860,c.wiercioch@aabcradio.com,c.wiercioch@web.de,Lürriper Str. 12,41065,Mönchengladbach,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 8288,+49 891 45147 98288,+49 145 8331873 8288,Friedrichstr. 2,57562,Herdorf,DE,male,M.A.,Shurlock,,Montreal,+49 5394 950050,+49 3219 29604,+49 156 39036471,s.montreal@aabcradio.com,s.montreal@arcor.de,Am Roten Baum 4,97447,Frankenwinheim,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 2335,+49 891 45147 92335,+49 145 8331873 2335,Friedrichstr. 2,57562,Herdorf,DE,male,,Damon,,Emro,+49 5670 268203,,+49 196 25447989,d.emro@aabcradio.com,d.emro@t-online.de,Gartenstr. 47,82515,Wolfratshausen,DE
A A B C Radio,aabcradio.com,http://www.aabcradio.com/,+49 891 45147 8294,+49 891 45147 98294,+49 145 8331873 8294,Friedrichstr. 2,57562,Herdorf,DE,female,,Megan,Dael,Dinnin,+49 862 549773,,+49 164 93013747,m.dinnin@aabcradio.com,m.dinnin@t-online.de,Kirchhörder Berg 12,44229,Dortmund,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 4723,+49 3858 70966 94723,+49 183 3953457 4723,Hauptstr. 7,56472,Nisterberg,DE,male,,Bertrand,,Whyte,+49 4748 511192,+49 9184 4017,+49 110 74157274,b.whyte@anwaltcarsten.net,b.whyte@web.de,Göttingstr. 16,38106,Braunschweig,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 4021,+49 3858 70966 94021,+49 183 3953457 4021,Hauptstr. 7,56472,Nisterberg,DE,male,,Bald,,Huang,+49 9485 787027,,+49 178 18237317,b.huang@anwaltcarsten.net,b.huang@web.de,Friedhofweg 5,92237,Sulzbach Rosenberg,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 1793,+49 3858 70966 91793,+49 183 3953457 1793,Hauptstr. 7,56472,Nisterberg,DE,female,,Kalila,Yovonnda,Verzilli,+49 5042 795007,,+49 152 90135273,k.verzilli@anwaltcarsten.net,k.verzilli@t-online.de,Heußweg 41 B,20255,Hamburg,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 3539,+49 3858 70966 93539,+49 183 3953457 3539,Hauptstr. 7,56472,Nisterberg,DE,male,Dipl.-Ing. (FH),Skip,Glendon,Elson,+49 3519 56994,,+49 112 22936732,s.elson@anwaltcarsten.net,s.elson@gmx.de,Rotenhäuser Str. 14,21109,Hamburg,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 3203,+49 3858 70966 93203,+49 183 3953457 3203,Hauptstr. 7,56472,Nisterberg,DE,female,,Arden,Phebe,Blake,+49 6985 823988,,+49 139 9128907,a.blake@anwaltcarsten.net,a.blake@hotmail.de,Fladderstr. 77,49356,Diepholz,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 5433,+49 3858 70966 95433,+49 183 3953457 5433,Hauptstr. 7,56472,Nisterberg,DE,female,,Claudie,,Lipski,+49 7633 579089,,+49 188 79845632,c.lipski@anwaltcarsten.net,c.lipski@gmail.com,Lange Str. 8,73084,Salach,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 5470,+49 3858 70966 95470,+49 183 3953457 5470,Hauptstr. 7,56472,Nisterberg,DE,female,,Jo-ann,,Kechichian,+49 2246 173616,,+49 129 41598982,j.kechichian@anwaltcarsten.net,j.kechichian@web.de,Landshuter Str. 193,85368,Moosburg an der Isar,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 8712,+49 3858 70966 98712,+49 183 3953457 8712,Hauptstr. 7,56472,Nisterberg,DE,female,,Janice,Collette,Rahrer,+49 6359 272575,,+49 139 84166462,j.rahrer@anwaltcarsten.net,j.rahrer@gmx.de,Tucholskystr. 30,60598,Frankfurt am Main,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 2437,+49 3858 70966 92437,+49 183 3953457 2437,Hauptstr. 7,56472,Nisterberg,DE,male,,Corbin,Son,Peter,+49 378 994188,,+49 143 98179060,c.peter@anwaltcarsten.net,c.peter@arcor.de,Oleanderweg 20,67098,Bad Dürkheim,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 8381,+49 3858 70966 98381,+49 183 3953457 8381,Hauptstr. 7,56472,Nisterberg,DE,male,Dipl.-Energiewirt (FH),Marion,Cullie,Alexan,+49 3902 299910,,+49 156 1372998,m.alexan@anwaltcarsten.net,m.alexan@gmx.de,Gartenstr. 10,15328,Genschmar Gemeinde Bleyen Genschmar,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 3737,+49 3858 70966 93737,+49 183 3953457 3737,Hauptstr. 7,56472,Nisterberg,DE,female,Dipl.-Inf.-Wirt. (FH),Faustina,Stephine,Selkirk,+49 8882 388139,,+49 125 15967132,f.selkirk@anwaltcarsten.net,f.selkirk@t-online.de,Friedrich-List-Str. 1,25451,Quickborn Kreis Pinneberg,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 1537,+49 3858 70966 91537,+49 183 3953457 1537,Hauptstr. 7,56472,Nisterberg,DE,female,LL.B.,Eustacia,Dulcinea,Pyron,+49 7590 301115,,+49 101 27637777,e.pyron@anwaltcarsten.net,e.pyron@gmx.de,Heydenstr. 16,14199,Berlin,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 3492,+49 3858 70966 93492,+49 183 3953457 3492,Hauptstr. 7,56472,Nisterberg,DE,female,,Vitoria,,Hellberg,+49 9769 761695,,+49 122 91136660,v.hellberg@anwaltcarsten.net,v.hellberg@web.de,Wittumstr. 32,75181,Pforzheim,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 6666,+49 3858 70966 96666,+49 183 3953457 6666,Hauptstr. 7,56472,Nisterberg,DE,male,Dipl.-Des. (FH),Whit,Byram,Perazzini,+49 9073 993940,,+49 191 27031857,w.perazzini@anwaltcarsten.net,w.perazzini@web.de,Im Brühl 11,78086,Überauchen Gemeinde Brigachtal,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 6577,+49 3858 70966 96577,+49 183 3953457 6577,Hauptstr. 7,56472,Nisterberg,DE,female,,Estelle,,Betters,+49 2238 830587,,+49 144 74195443,e.betters@anwaltcarsten.net,e.betters@arcor.de,Leipziger Str. 7,6712,Grana Gemeinde Kretzschau,DE
"Anwalt Carsten M. Herrle, Rechtsanwalt, Fachanwalt f. Strafrecht",anwaltcarsten.net,http://www.anwaltcarsten.net/,+49 3858 70966 9496,+49 3858 70966 99496,+49 183 3953457 9496,Hauptstr. 7,56472,Nisterberg,DE,male,BBA,Lindsey,Joseito,Cizmar,+49 2309 791542,+49 2248 48763,+49 176 48516630,l.cizmar@anwaltcarsten.net,l.cizmar@hotmail.de,Goethestr. 2,66130,Güdingen Stadt Saarbrücken,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 6593,+49 4646 91853 96593,+49 115 1871078 6593,Revierstr. 10,44379,Dortmund,DE,male,Dipl.-Inf.-Wirt. (FH),Ralph,,D'Souza,+49 1004 434738,,+49 170 84965431,r.d'souza@bonifatius.de,r.d'souza@t-online.de,Ernst-Heinkel-Weg 19,90411,Nürnberg,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 1875,+49 4646 91853 91875,+49 115 1871078 1875,Revierstr. 10,44379,Dortmund,DE,male,Dipl.-Ing.,Vernen,,Barbour,+49 5419 727032,,+49 157 25716824,v.barbour@bonifatius.de,v.barbour@hotmail.de,Rheinstr. 32 C,76829,Landau in der Pfalz,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 4513,+49 4646 91853 94513,+49 115 1871078 4513,Revierstr. 10,44379,Dortmund,DE,male,,Nikola,,Czeban,+49 9588 972504,,+49 176 70699938,n.czeban@bonifatius.de,n.czeban@hotmail.de,Homberger Weg 7,34613,Schwalmstadt,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 8959,+49 4646 91853 98959,+49 115 1871078 8959,Revierstr. 10,44379,Dortmund,DE,female,Prof.,Herta,Fred,Kryski,+49 9143 216036,,+49 149 46320415,h.kryski@bonifatius.de,h.kryski@web.de,Grüner Grund 11 B,33428,Harsewinkel,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 3618,+49 4646 91853 93618,+49 115 1871078 3618,Revierstr. 10,44379,Dortmund,DE,male,,Beauregard,,Romberg,+49 6097 728522,,+49 139 49669580,b.romberg@bonifatius.de,b.romberg@web.de,Kalkstr. 33,40885,Ratingen,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 5656,+49 4646 91853 95656,+49 115 1871078 5656,Revierstr. 10,44379,Dortmund,DE,male,,Bale,,Breslin,+49 1510 485166,,+49 102 39953359,b.breslin@bonifatius.de,b.breslin@gmx.de,Wilhelmstr. 20,61381,Friedrichsdorf im Taunus,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 5649,+49 4646 91853 95649,+49 115 1871078 5649,Revierstr. 10,44379,Dortmund,DE,male,,Skyler,,WAR,+49 2374 168926,,+49 152 76864336,s.war@bonifatius.de,s.war@gmail.com,Clemens-August-Str. 24,53115,Bonn,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 9465,+49 4646 91853 99465,+49 115 1871078 9465,Revierstr. 10,44379,Dortmund,DE,male,Dipl.-Ing. (FH),Agosto,Ado,Harte,+49 5317 514750,,+49 152 54135165,a.harte@bonifatius.de,a.harte@t-online.de,Am Fildeken 58,46414,Rhede in Westfalen,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 5844,+49 4646 91853 95844,+49 115 1871078 5844,Revierstr. 10,44379,Dortmund,DE,female,,Gizela,,Malizia,+49 3885 83351,,+49 154 36452184,g.malizia@bonifatius.de,g.malizia@gmx.de,Paul-Gerhardt-Str. 1,74321,Bissingen Gemeinde Bietigheim Bissingen,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 3237,+49 4646 91853 93237,+49 115 1871078 3237,Revierstr. 10,44379,Dortmund,DE,female,Dipl.-Biomath. (FH),Giulia,Marena,Iannozzi,+49 6049 941384,,+49 102 47439233,g.iannozzi@bonifatius.de,g.iannozzi@gmx.de,Friedrich-Karl-Str. 13,12103,Berlin,DE
Bonifatius-Apotheke Inh. Maria Altendorfer e.K. Apotheken,bonifatius.de,http://www.bonifatius.de/,+49 4646 91853 9260,+49 4646 91853 99260,+49 115 1871078 9260,Revierstr. 10,44379,Dortmund,DE,male,Dr. cult.,Byram,,Cochran,+49 6812 527803,,+49 198 89201855,b.cochran@bonifatius.de,b.cochran@gmx.de,Jenastr. 26,70599,Stuttgart,DE
Bossert Frank-P.,bossertfrankp.eu,http://www.bossertfrankp.eu/,+49 5555 4683 8905,+49 5555 4683 98905,+49 173 3697226 8905,Etzelweg 5,73035,Göppingen,DE,male,,Mickey,Reilly,Kochanski,+49 1958 195049,,+49 182 55559891,m.kochanski@bossertfrankp.eu,m.kochanski@web.de,Gerdaweg 6,32756,Detmold,DE
Bossert Frank-P.,bossertfrankp.eu,http://www.bossertfrankp.eu/,+49 5555 4683 1043,+49 5555 4683 91043,+49 173 3697226 1043,Etzelweg 5,73035,Göppingen,DE,male,Dipl.-Phys.,Hamish,,Bockaj,+49 8793 466574,,+49 138 41951996,h.bockaj@bossertfrankp.eu,h.bockaj@gmx.de,Burgstr. 47,76356,Weingarten in Baden,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 4856,+49 3407 90826 94856,+49 104 271306 4856,Frahmredder 85 B,22393,Hamburg,DE,male,Dipl.-Phys.,Carling,,Godin,+49 2674 500610,,+49 158 40241370,c.godin@systemhausmicro.com,c.godin@arcor.de,Mellisstr. 11,46047,Oberhausen im Rheinland,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 2671,+49 3407 90826 92671,+49 104 271306 2671,Frahmredder 85 B,22393,Hamburg,DE,male,,Roy,,Armbruster,+49 5815 932374,,+49 159 30377711,r.armbruster@systemhausmicro.com,r.armbruster@web.de,Nietenberger Weg 34,58515,Lüdenscheid,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 7637,+49 3407 90826 97637,+49 104 271306 7637,Frahmredder 85 B,22393,Hamburg,DE,male,,Birk,,Stuckey,+49 5369 761593,+49 7433 17425,+49 138 69691726,b.stuckey@systemhausmicro.com,b.stuckey@gmail.com,Rutenstr. 10,28203,Bremen,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 9288,+49 3407 90826 99288,+49 104 271306 9288,Frahmredder 85 B,22393,Hamburg,DE,male,,Benn,Upton,Averett,+49 5328 336574,,+49 110 97578000,b.averett@systemhausmicro.com,b.averett@web.de,Liebigstrasse 55,45145,Essen,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 3613,+49 3407 90826 93613,+49 104 271306 3613,Frahmredder 85 B,22393,Hamburg,DE,female,,Haleigh,,Verrenneau,+49 1936 474443,,+49 104 21780487,h.verrenneau@systemhausmicro.com,h.verrenneau@gmx.de,Wolkensteiner Str. 29,9518,Grossrückerswalde,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 6563,+49 3407 90826 96563,+49 104 271306 6563,Frahmredder 85 B,22393,Hamburg,DE,female,,Gladi,Lindi,Bottis,+49 6453 23104,,+49 197 82618786,g.bottis@systemhausmicro.com,g.bottis@gmx.de,Leichtweg 13,67729,Sippersfeld,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 5192,+49 3407 90826 95192,+49 104 271306 5192,Frahmredder 85 B,22393,Hamburg,DE,male,Dipl.-Inf. (FH),Alaster,,Gesino,+49 3920 615382,,+49 185 66445775,a.gesino@systemhausmicro.com,a.gesino@t-online.de,Europastr. 5,53175,Bonn,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 5569,+49 3407 90826 95569,+49 104 271306 5569,Frahmredder 85 B,22393,Hamburg,DE,female,,Francine,Danette,Klassen,+49 8870 484737,,+49 185 31092539,f.klassen@systemhausmicro.com,f.klassen@web.de,Wilstedter Str. 21,27412,Tarmstedt,DE
Systemhaus Micro F. GmbH,systemhausmicro.com,http://www.systemhausmicro.com/,+49 3407 90826 7043,+49 3407 90826 97043,+49 104 271306 7043,Frahmredder 85 B,22393,Hamburg,DE,male,Prof.,Edwin,,Koay,+49 6393 130818,,+49 129 82221172,e.koay@systemhausmicro.com,e.koay@arcor.de,Daimlerstr. 1,63303,Dreieich,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 8194,+49 5544 93344 98194,+49 106 5389575 8194,Eschachring 9,88319,Aitrach,DE,male,Dipl.-Inf. (FH),Stirling,,Forslund,+49 5597 181412,,+49 170 7243573,s.forslund@ristorantinocinquecento.com,s.forslund@t-online.de,Kirchweg 6,35083,Wetter in Hessen,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 7922,+49 5544 93344 97922,+49 106 5389575 7922,Eschachring 9,88319,Aitrach,DE,male,,Currey,,Gough,+49 1843 404779,,+49 101 54342420,c.gough@ristorantinocinquecento.com,c.gough@arcor.de,Brühler Weg 51,40667,Meerbusch,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 5969,+49 5544 93344 95969,+49 106 5389575 5969,Eschachring 9,88319,Aitrach,DE,female,,Jacqueline,Haleigh,Kesler,+49 3045 519379,+49 1060 7912,+49 102 90733699,j.kesler@ristorantinocinquecento.com,j.kesler@t-online.de,Washington Street 3,"",Wittlich,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 2326,+49 5544 93344 92326,+49 106 5389575 2326,Eschachring 9,88319,Aitrach,DE,male,,Wilek,,Saunders,+49 4731 105143,,+49 100 63818271,w.saunders@ristorantinocinquecento.com,w.saunders@t-online.de,Vogelsang 2,38464,Gross Twülpstedt,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 3288,+49 5544 93344 93288,+49 106 5389575 3288,Eschachring 9,88319,Aitrach,DE,female,,Matty,Marcela,Yue,+49 5103 92931,,+49 152 99026822,m.yue@ristorantinocinquecento.com,m.yue@gmail.com,Marktplatz 54,91710,Gunzenhausen,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 7455,+49 5544 93344 97455,+49 106 5389575 7455,Eschachring 9,88319,Aitrach,DE,male,Dipl.-Päd.,Gregor,Errol,Kowalkowski,+49 4627 947485,,+49 162 95410224,g.kowalkowski@ristorantinocinquecento.com,g.kowalkowski@hotmail.de,Kruppstr. 91,40227,Düsseldorf,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 4512,+49 5544 93344 94512,+49 106 5389575 4512,Eschachring 9,88319,Aitrach,DE,male,B.Mus.,Grace,,Collins,+49 7216 676910,,+49 104 20821872,g.collins@ristorantinocinquecento.com,g.collins@hotmail.de,Birkhahnweg 16,40882,Ratingen,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 9690,+49 5544 93344 99690,+49 106 5389575 9690,Eschachring 9,88319,Aitrach,DE,male,,Anatol,,Maginley,+49 4650 40971,,+49 191 97845613,a.maginley@ristorantinocinquecento.com,a.maginley@hotmail.de,Teckstr. 63,78727,Oberndorf am Neckar,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 2532,+49 5544 93344 92532,+49 106 5389575 2532,Eschachring 9,88319,Aitrach,DE,male,Dipl.-Päd.,Moritz,Shurlock,Belrango,+49 262 457707,+49 6931 92704,+49 193 89135428,m.belrango@ristorantinocinquecento.com,m.belrango@hotmail.de,Ungererstr. 64,80805,München,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 3795,+49 5544 93344 93795,+49 106 5389575 3795,Eschachring 9,88319,Aitrach,DE,male,,Sigfrid,,Blander,+49 1251 763690,,+49 109 26491845,s.blander@ristorantinocinquecento.com,s.blander@t-online.de,Podewilsstr. 5,12103,Berlin,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 4366,+49 5544 93344 94366,+49 106 5389575 4366,Eschachring 9,88319,Aitrach,DE,male,,Court,Marvin,Digenova,+49 5185 919196,,+49 144 81055038,c.digenova@ristorantinocinquecento.com,c.digenova@t-online.de,Venner Str. 8,41751,Dülken Stadt Viersen,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 9092,+49 5544 93344 99092,+49 106 5389575 9092,Eschachring 9,88319,Aitrach,DE,female,,Merralee,Hanna,Knorr,+49 5243 730453,,+49 154 92999574,m.knorr@ristorantinocinquecento.com,m.knorr@hotmail.de,Rummerweg 3,69121,Heidelberg,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 4470,+49 5544 93344 94470,+49 106 5389575 4470,Eschachring 9,88319,Aitrach,DE,female,,Audi,,Erskine,+49 4591 86224,,+49 197 59102336,a.erskine@ristorantinocinquecento.com,a.erskine@gmx.de,Gartenstr. 11,89312,Wasserburg Stadt Günzburg,DE
Ristorantino Cinquecento Inhaber C.Burgio,ristorantinocinquecento.com,http://www.ristorantinocinquecento.com/,+49 5544 93344 2666,+49 5544 93344 92666,+49 106 5389575 2666,Eschachring 9,88319,Aitrach,DE,male,,Rice,Kimball,Lavorata,+49 1084 443598,,+49 100 23494143,r.lavorata@ristorantinocinquecento.com,r.lavorata@hotmail.de,Theaterstr. 10,76829,Landau in der Pfalz,DE
